Scenario,Year,Metal,Technology,"Climate change, ecosystem quality, long term","Climate change, ecosystem quality, short term","Climate change, human health, long term","Climate change, human health, short term",Fisheries impact,Freshwater acidification,"Freshwater ecotoxicity, long term","Freshwater ecotoxicity, short term",Freshwater eutrophication,"Human toxicity cancer, long term","Human toxicity cancer, short term","Human toxicity non-cancer, long term","Human toxicity non-cancer, short term","Ionizing radiations, ecosystem quality","Ionizing radiations, human health","Land occupation, biodiversity","Land transformation, biodiversity","Marine acidification, long term","Marine acidification, short term","Marine ecotoxicity, long term","Marine ecotoxicity, short term",Marine eutrophication,Ozone layer depletion,Particulate matter formation,"Photochemical ozone formation, ecosystem quality","Photochemical ozone formation, human health",Terrestrial acidification,"Terrestrial ecotoxicity, long term","Terrestrial ecotoxicity, short term",Thermally polluted water,"Water availability, freshwater ecosystem","Water availability, human health","Water availability, terrestrial ecosystem",Total human health,Total ecosystem quality
NZE,2045,Dysprosium,Wind,134.1346545,41.62120129,0.001807729,0.000560928,1.70E-10,6.146079487,186.4452148,14.35051819,0.314608204,4.46E-06,0.000212489,0.000161498,0.000193909,2.31E-06,1.28E-05,144.5593143,234.0193897,48.14621861,5.22632132,0.000441644,0.00034585,242.0456063,2.48E-08,0.000407212,8.322760185,8.38E-07,45.36737839,16.12142998,12.6235412,0.072356828,0.002573198,0.000144386,0.359582452,0.003506312,1139.879542
NZE,2050,Dysprosium,Wind,132.4387277,41.11651255,0.001784873,0.000554126,1.54E-10,6.115219751,186.8386174,14.04024697,0.314764026,4.45E-06,0.00021233,0.000161361,0.00019364,2.31E-06,1.28E-05,144.9080861,233.9117046,47.52647787,5.159055253,0.000441464,0.000346621,242.0468851,2.51E-08,0.0004078,8.308436334,8.37E-07,45.26096793,16.1148751,12.65167894,0.071924561,0.002564898,0.000145088,0.359847471,0.003477354,1137.187386
NZE,2022,Dysprosium,Electric vehicles,197.3764247,60.83476244,0.002660037,0.000819868,8.91E-11,7.281434602,192.2568888,21.0343996,0.312436563,4.73E-06,0.000214628,0.000167206,0.000192369,2.32E-06,1.30E-05,138.9718314,234.0986128,71.05611912,7.713189261,0.000442361,0.000341221,242.0995921,2.47E-08,0.000564293,10.19549182,1.03E-06,53.24038333,16.14762508,12.45455124,0.089755189,0.002934707,0.00014489,0.365909944,0.004782088,1265.533133
NZE,2030,Dysprosium,Electric vehicles,153.0556783,47.32309824,0.002062727,0.000637772,1.80E-10,6.456893343,186.5080579,15.80962751,0.312317157,4.46E-06,0.000213595,0.000159963,0.000192372,2.32E-06,1.30E-05,139.4916807,234.6903213,55.00985977,5.971329596,0.000441697,0.000341837,242.0510211,2.40E-08,0.000431638,8.779208875,8.82E-07,47.02860998,16.12336452,12.47706328,0.087271124,0.002726903,0.000144139,0.360018522,0.003860549,1171.538938
NZE,2035,Dysprosium,Electric vehicles,142.079174,44.01420309,0.001914797,0.000593178,1.89E-10,6.249168668,185.8135392,14.92645141,0.313100105,4.43E-06,0.000212972,0.000159808,0.000192926,2.32E-06,1.29E-05,141.0949959,234.6224644,51.02918366,5.539232597,0.000441526,0.000342989,242.0434332,2.35E-08,0.000406405,8.461855739,8.50E-07,45.71816539,16.11713384,12.51909289,0.078039606,0.002639067,0.000144113,0.359180431,0.003642424,1150.981843
NZE,2040,Dysprosium,Electric vehicles,137.6304594,42.67373984,0.001854842,0.000575113,1.88E-10,6.186405804,186.1205016,14.7984996,0.314123878,4.46E-06,0.000212675,0.0001612,0.000193799,2.31E-06,1.29E-05,143.2536303,234.2774553,49.41600254,5.364141558,0.000441636,0.000344516,242.0441134,2.44E-08,0.000405565,8.369688648,8.42E-07,45.4960024,16.12113806,12.57484174,0.073545096,0.002592967,0.000144288,0.359327578,0.003565681,1145.077001
NZE,2045,Dysprosium,Electric vehicles,134.1346545,41.62120129,0.001807729,0.000560928,1.70E-10,6.146079487,186.4452148,14.35051819,0.314608204,4.46E-06,0.000212489,0.000161498,0.000193909,2.31E-06,1.28E-05,144.5593143,234.0193897,48.14621861,5.22632132,0.000441644,0.00034585,242.0456063,2.48E-08,0.000407212,8.322760185,8.38E-07,45.36737839,16.12142998,12.6235412,0.072356828,0.002573198,0.000144386,0.359582452,0.003506312,1139.879542
NZE,2050,Dysprosium,Electric vehicles,132.4387277,41.11651255,0.001784873,0.000554126,1.54E-10,6.115219751,186.8386174,14.04024697,0.314764026,4.45E-06,0.00021233,0.000161361,0.00019364,2.31E-06,1.28E-05,144.9080861,233.9117046,47.52647787,5.159055253,0.000441464,0.000346621,242.0468851,2.51E-08,0.0004078,8.308436334,8.37E-07,45.26096793,16.1148751,12.65167894,0.071924561,0.002564898,0.000145088,0.359847471,0.003477354,1137.187386
NZE,2022,Gallium,Solar PV,79.15528551,24.5648918,0.001066774,0.00033106,3.75E-11,1.174670584,13.0952476,7.418262689,0.077123592,6.91E-07,2.11E-05,2.20E-05,1.04E-05,1.33E-08,2.24E-07,1.561809512,2.677118773,28.55680472,3.099876983,1.16E-05,2.37E-05,3.261143594,8.12E-09,0.000138429,2.376943381,2.30E-07,7.871082489,0.422768877,0.86414453,0.030988687,0.000541749,3.07E-05,0.012884266,0.001621647,176.2216259
NZE,2030,Gallium,Solar PV,59.47998946,18.53738669,0.00080161,0.000249828,7.58E-11,0.943324655,10.3291433,4.867009981,0.076942428,5.67E-07,2.06E-05,1.87E-05,1.03E-05,1.27E-08,2.14E-07,1.723993637,2.973121416,21.43822079,2.327137656,1.13E-05,2.39E-05,3.239948433,7.83E-09,8.32E-05,1.774113547,1.69E-07,5.886591752,0.411280461,0.872746164,0.030288623,0.000454308,3.04E-05,0.01049566,0.001215701,134.9222252
NZE,2035,Gallium,Solar PV,55.07609029,17.20163837,0.000742259,0.000231826,7.96E-11,0.890820528,9.98699397,4.450875874,0.077173411,5.58E-07,2.04E-05,1.86E-05,1.05E-05,1.12E-08,1.88E-07,2.233007906,2.948505191,19.84249251,2.153922916,1.12E-05,2.43E-05,3.236875183,7.64E-09,7.35E-05,1.649971232,1.56E-07,5.523116274,0.407069924,0.887784791,0.026193897,0.000423623,3.04E-05,0.010193641,0.001128511,126.603186
NZE,2040,Gallium,Solar PV,53.498692,16.72461735,0.000721,0.000225397,7.93E-11,0.872034394,10.06132851,4.410511597,0.077482721,5.68E-07,2.03E-05,1.91E-05,1.08E-05,1.00E-08,1.68E-07,2.866346739,2.795152368,19.27091485,2.09188521,1.11E-05,2.48E-05,3.236922309,7.93E-09,7.30E-05,1.614876187,1.53E-07,5.446354647,0.406701501,0.906189436,0.024208199,0.000409018,3.05E-05,0.010219871,0.001101002,124.3148838
NZE,2045,Gallium,Solar PV,52.42109164,16.39680535,0.000706478,0.000220979,7.16E-11,0.86240465,10.13041499,4.226333521,0.077600879,5.68E-07,2.02E-05,1.93E-05,1.09E-05,9.24E-09,1.56E-07,3.200948347,2.67237255,18.88019551,2.049477971,1.11E-05,2.53E-05,3.237290585,8.10E-09,7.35E-05,1.595617446,1.51E-07,5.413899581,0.405633868,0.922006877,0.023626405,0.00040391,3.05E-05,0.010281595,0.001082789,122.526443
NZE,2050,Gallium,Solar PV,51.95058022,16.25648502,0.000700137,0.000219088,6.45E-11,0.855139766,10.20711585,4.102254368,0.077622464,5.66E-07,2.01E-05,1.93E-05,1.09E-05,8.86E-09,1.49E-07,3.26491751,2.607135317,18.70844107,2.030836494,1.10E-05,2.55E-05,3.237651103,8.25E-09,7.38E-05,1.589825999,1.51E-07,5.387056763,0.402284677,0.930019491,0.023405188,0.000402667,3.07E-05,0.010346479,0.001074805,121.6415579
NZE,2022,Graphite,Electric vehicles,3.378918964,1.173687223,4.55E-05,1.58E-05,5.20E-13,0.054400435,0.979679923,0.819387773,0.001129867,3.46E-08,4.22E-06,1.11E-06,4.44E-07,4.46E-10,8.04E-09,0.139480878,0.213185386,1.19153862,0.129341452,8.97E-07,7.26E-07,0.011199588,1.07E-10,1.17E-05,0.167779687,1.71E-08,0.482220701,0.032725542,0.026509168,0.002687459,1.89E-05,4.30E-07,0.002446384,7.93E-05,8.806339598
NZE,2030,Graphite,Electric vehicles,1.663837687,0.641371922,2.24E-05,8.64E-06,1.23E-12,0.039997794,0.726461799,0.535520841,0.001089893,2.30E-08,4.19E-06,7.92E-07,4.18E-07,6.90E-10,1.24E-08,0.144004811,0.243730294,0.572031038,0.062092394,8.95E-07,7.34E-07,0.009208887,1.05E-10,5.86E-06,0.117198089,1.18E-08,0.310643235,0.032680481,0.026775607,0.002687909,1.11E-05,4.04E-07,0.002242484,4.28E-05,5.131587905
NZE,2035,Graphite,Electric vehicles,1.323517774,0.53724935,1.78E-05,7.24E-06,1.36E-12,0.037050042,0.701309185,0.498180926,0.001098271,2.22E-08,4.18E-06,7.83E-07,4.37E-07,7.50E-10,1.34E-08,0.177579524,0.246277162,0.448862511,0.048722613,9.07E-07,7.67E-07,0.008936235,1.06E-10,4.98E-06,0.108048707,1.09E-08,0.281781169,0.033122658,0.028010479,0.002310422,8.64E-06,4.09E-07,0.002215402,3.59E-05,4.484282708
NZE,2040,Graphite,Electric vehicles,1.200465833,0.500290777,1.62E-05,6.74E-06,1.39E-12,0.03609438,0.712098429,0.495066945,0.001120044,2.31E-08,4.18E-06,8.27E-07,4.69E-07,7.96E-10,1.42E-08,0.236014502,0.242084725,0.404239552,0.043879434,9.25E-07,8.11E-07,0.008946946,1.44E-10,4.88E-06,0.105512818,1.07E-08,0.27603344,0.033765937,0.029613862,0.002156734,7.53E-06,4.21E-07,0.002216811,3.38E-05,4.329610405
NZE,2045,Graphite,Electric vehicles,1.137309764,0.481335052,1.53E-05,6.49E-06,1.29E-12,0.036195675,0.732969286,0.492980255,0.001128247,2.39E-08,4.18E-06,8.65E-07,4.95E-07,8.40E-10,1.50E-08,0.256770565,0.24030244,0.38128842,0.041388619,9.39E-07,8.48E-07,0.008980882,1.54E-10,4.92E-06,0.104711321,1.06E-08,0.276472368,0.03427758,0.03094233,0.002144902,7.37E-06,4.33E-07,0.002222035,3.28E-05,4.261428865
NZE,2050,Graphite,Electric vehicles,1.109392117,0.472962389,1.50E-05,6.37E-06,1.19E-12,0.036439141,0.75214621,0.491798608,0.001130124,2.44E-08,4.18E-06,8.87E-07,5.08E-07,8.74E-10,1.56E-08,0.258929422,0.239887352,0.371089624,0.040281788,9.46E-07,8.69E-07,0.008922546,1.53E-10,4.93E-06,0.102718302,1.04E-08,0.27648815,0.034532136,0.031732727,0.002177949,7.51E-06,4.46E-07,0.002227985,3.23E-05,4.232865863
NZE,2022,Graphite,Grid battery storage,3.378918964,1.173687223,4.55E-05,1.58E-05,5.20E-13,0.054400435,0.979679923,0.819387773,0.001129867,3.46E-08,4.22E-06,1.11E-06,4.44E-07,4.46E-10,8.04E-09,0.139480878,0.213185386,1.19153862,0.129341452,8.97E-07,7.26E-07,0.011199588,1.07E-10,1.17E-05,0.167779687,1.71E-08,0.482220701,0.032725542,0.026509168,0.002687459,1.89E-05,4.30E-07,0.002446384,7.93E-05,8.806339598
NZE,2030,Graphite,Grid battery storage,1.663837687,0.641371922,2.24E-05,8.64E-06,1.23E-12,0.039997794,0.726461799,0.535520841,0.001089893,2.30E-08,4.19E-06,7.92E-07,4.18E-07,6.90E-10,1.24E-08,0.144004811,0.243730294,0.572031038,0.062092394,8.95E-07,7.34E-07,0.009208887,1.05E-10,5.86E-06,0.117198089,1.18E-08,0.310643235,0.032680481,0.026775607,0.002687909,1.11E-05,4.04E-07,0.002242484,4.28E-05,5.131587905
NZE,2035,Graphite,Grid battery storage,1.323517774,0.53724935,1.78E-05,7.24E-06,1.36E-12,0.037050042,0.701309185,0.498180926,0.001098271,2.22E-08,4.18E-06,7.83E-07,4.37E-07,7.50E-10,1.34E-08,0.177579524,0.246277162,0.448862511,0.048722613,9.07E-07,7.67E-07,0.008936235,1.06E-10,4.98E-06,0.108048707,1.09E-08,0.281781169,0.033122658,0.028010479,0.002310422,8.64E-06,4.09E-07,0.002215402,3.59E-05,4.484282708
NZE,2040,Graphite,Grid battery storage,1.200465833,0.500290777,1.62E-05,6.74E-06,1.39E-12,0.03609438,0.712098429,0.495066945,0.001120044,2.31E-08,4.18E-06,8.27E-07,4.69E-07,7.96E-10,1.42E-08,0.236014502,0.242084725,0.404239552,0.043879434,9.25E-07,8.11E-07,0.008946946,1.44E-10,4.88E-06,0.105512818,1.07E-08,0.27603344,0.033765937,0.029613862,0.002156734,7.53E-06,4.21E-07,0.002216811,3.38E-05,4.329610405
NZE,2045,Graphite,Grid battery storage,1.137309764,0.481335052,1.53E-05,6.49E-06,1.29E-12,0.036195675,0.732969286,0.492980255,0.001128247,2.39E-08,4.18E-06,8.65E-07,4.95E-07,8.40E-10,1.50E-08,0.256770565,0.24030244,0.38128842,0.041388619,9.39E-07,8.48E-07,0.008980882,1.54E-10,4.92E-06,0.104711321,1.06E-08,0.276472368,0.03427758,0.03094233,0.002144902,7.37E-06,4.33E-07,0.002222035,3.28E-05,4.261428865
NZE,2050,Graphite,Grid battery storage,1.109392117,0.472962389,1.50E-05,6.37E-06,1.19E-12,0.036439141,0.75214621,0.491798608,0.001130124,2.44E-08,4.18E-06,8.87E-07,5.08E-07,8.74E-10,1.56E-08,0.258929422,0.239887352,0.371089624,0.040281788,9.46E-07,8.69E-07,0.008922546,1.53E-10,4.93E-06,0.102718302,1.04E-08,0.27648815,0.034532136,0.031732727,0.002177949,7.51E-06,4.46E-07,0.002227985,3.23E-05,4.232865863
NZE,2022,Hafnium,Other low emissions power generation,10.19500942,3.078311162,0.000137398,4.15E-05,8.36E-12,0.33336431,3.463187197,0.82776435,0.002161188,1.42E-07,6.53E-06,4.32E-06,1.60E-06,2.78E-07,1.55E-06,0.759892939,2.004436605,4.209408669,0.456841092,4.32E-06,4.11E-06,0.020162145,1.40E-09,3.63E-05,0.49131826,4.96E-08,2.100778711,0.157580764,0.150182949,0.005374139,0.00010204,4.35E-06,0.004655077,0.000233748,28.26054003
NZE,2030,Hafnium,Other low emissions power generation,6.518548837,1.976664156,8.79E-05,2.66E-05,1.68E-11,0.252696708,2.968248778,0.532340997,0.002187368,1.15E-07,6.48E-06,3.60E-06,1.59E-06,2.77E-07,1.54E-06,0.888176907,2.04564094,2.875612371,0.31205426,4.19E-06,4.17E-06,0.01648122,1.28E-09,2.78E-05,0.381498786,3.84E-08,1.515004145,0.153111171,0.15219725,0.005142778,8.60E-05,4.29E-06,0.004153908,0.000159924,20.59985541
NZE,2035,Hafnium,Other low emissions power generation,5.642210693,1.714430739,7.60E-05,2.31E-05,1.76E-11,0.236235962,2.899239816,0.464629427,0.002270204,1.12E-07,6.46E-06,3.56E-06,1.63E-06,2.76E-07,1.52E-06,1.094777416,2.041671596,2.557515664,0.277524819,4.12E-06,4.24E-06,0.015968138,1.24E-09,2.57E-05,0.359042474,3.62E-08,1.408278482,0.15043854,0.154670919,0.00444068,7.89E-05,4.28E-06,0.004091162,0.000142444,19.02752445
NZE,2040,Hafnium,Other low emissions power generation,5.416892213,1.647232891,7.30E-05,2.22E-05,1.75E-11,0.233887859,2.898911737,0.456077938,0.002338339,1.13E-07,6.45E-06,3.63E-06,1.67E-06,2.76E-07,1.51E-06,1.25436546,2.01165215,2.475738567,0.26864887,4.07E-06,4.30E-06,0.016015633,1.29E-09,2.57E-05,0.355139612,3.58E-08,1.406053845,0.148738932,0.157040313,0.004019082,7.47E-05,4.27E-06,0.004097085,0.000138569,18.75693411
NZE,2045,Hafnium,Other low emissions power generation,5.274216069,1.604871374,7.11E-05,2.16E-05,1.57E-11,0.233657573,2.911230096,0.447708955,0.002364518,1.14E-07,6.45E-06,3.66E-06,1.69E-06,2.75E-07,1.51E-06,1.326879784,1.98794407,2.42387138,0.263019423,4.04E-06,4.36E-06,0.016131725,1.30E-09,2.59E-05,0.355507668,3.59E-08,1.408440472,0.147409059,0.159150517,0.003846391,7.24E-05,4.27E-06,0.004109427,0.000136326,18.57043983
NZE,2050,Hafnium,Other low emissions power generation,5.190636541,1.580103968,7.00E-05,2.13E-05,1.41E-11,0.233685503,2.927198565,0.441650904,0.002371484,1.13E-07,6.45E-06,3.66E-06,1.69E-06,2.75E-07,1.50E-06,1.343628696,1.975984296,2.393378003,0.259709686,4.00E-06,4.40E-06,0.016129555,1.30E-09,2.60E-05,0.354245829,3.58E-08,1.408131215,0.146101293,0.160499984,0.003734969,7.11E-05,4.31E-06,0.004122286,0.000134968,18.44139272
NZE,2022,Indium,Solar PV,34.51178468,10.35720989,0.000465114,0.000139584,1.00E-11,1.741368038,43.37062675,3.447852311,0.003559305,3.03E-06,0.000487188,0.000174404,0.000140496,3.91E-08,5.11E-07,3.431069391,5.250419333,12.45917359,1.352463545,1.04E-05,1.76E-05,0.209551402,2.31E-09,9.21E-05,4.892441552,4.95E-07,10.66375947,0.380465993,0.643392783,0.034601848,0.001189832,8.62E-05,0.016750493,0.001589165,132.767709
NZE,2030,Indium,Solar PV,17.13833616,5.197841856,0.000230973,7.01E-05,2.18E-11,1.401828619,41.45644052,2.597711134,0.003737823,2.91E-06,0.00048711,0.000171399,0.000140618,2.79E-08,3.67E-07,3.635155886,5.581011517,6.149564629,0.667539905,9.58E-06,1.78E-05,0.188918226,1.43E-09,5.75E-05,4.29489356,4.34E-07,8.709222735,0.349655839,0.650630422,0.031311359,0.001070775,8.51E-05,0.014088414,0.001246441,98.06898718
NZE,2035,Indium,Solar PV,12.86427034,3.925610733,0.000173371,5.29E-05,2.39E-11,1.341164321,41.07610982,2.373855406,0.004053066,2.89E-06,0.000487037,0.000170953,0.000140659,2.01E-08,2.63E-07,4.240303703,5.688067567,4.597074866,0.499014931,9.06E-06,1.81E-05,0.184978792,1.15E-09,5.08E-05,4.164792357,4.21E-07,8.37038281,0.330760354,0.660519187,0.026762362,0.001002359,8.44E-05,0.013704573,0.00116367,90.362455
NZE,2040,Indium,Solar PV,11.78094384,3.597947953,0.000158771,4.85E-05,2.41E-11,1.330775487,40.99715597,2.303612797,0.004403717,2.89E-06,0.00048698,0.000171012,0.000140684,1.45E-08,1.90E-07,5.07383847,5.66295308,4.204440967,0.45639605,8.75E-06,1.84E-05,0.184813103,1.20E-09,5.04E-05,4.138207511,4.18E-07,8.322010124,0.319405426,0.672366399,0.024172203,0.000962323,8.39E-05,0.013772368,0.001143759,89.08820523
NZE,2045,Indium,Solar PV,10.89770617,3.331739471,0.000146868,4.49E-05,2.20E-11,1.321454124,40.99259342,2.221059798,0.004619861,2.88E-06,0.000486964,0.000170703,0.000140446,1.06E-08,1.39E-07,5.674708717,5.627185152,3.883527418,0.421561838,8.51E-06,1.88E-05,0.184907095,1.20E-09,5.02E-05,4.124193835,4.17E-07,8.270483744,0.31059778,0.685092749,0.022988991,0.000938955,8.37E-05,0.01389153,0.001127202,87.98927818
NZE,2050,Indium,Solar PV,10.30438553,3.153105955,0.000138872,4.25E-05,2.02E-11,1.317223408,41.11736333,2.149381346,0.004700224,2.87E-06,0.000486978,0.000170438,0.000140216,8.41E-09,1.10E-07,5.836926832,5.62088373,3.666729704,0.398028675,8.30E-06,1.91E-05,0.185018108,1.21E-09,5.00E-05,4.116236754,4.17E-07,8.239040947,0.303170836,0.696641565,0.022147452,0.000923462,8.39E-05,0.014025867,0.001116281,87.14596135
NZE,2022,Indium,Other low emissions power generation,34.51178468,10.35720989,0.000465114,0.000139584,1.00E-11,1.741368038,43.37062675,3.447852311,0.003559305,3.03E-06,0.000487188,0.000174404,0.000140496,3.91E-08,5.11E-07,3.431069391,5.250419333,12.45917359,1.352463545,1.04E-05,1.76E-05,0.209551402,2.31E-09,9.21E-05,4.892441552,4.95E-07,10.66375947,0.380465993,0.643392783,0.034601848,0.001189832,8.62E-05,0.016750493,0.001589165,132.767709
NZE,2030,Indium,Other low emissions power generation,17.13833616,5.197841856,0.000230973,7.01E-05,2.18E-11,1.401828619,41.45644052,2.597711134,0.003737823,2.91E-06,0.00048711,0.000171399,0.000140618,2.79E-08,3.67E-07,3.635155886,5.581011517,6.149564629,0.667539905,9.58E-06,1.78E-05,0.188918226,1.43E-09,5.75E-05,4.29489356,4.34E-07,8.709222735,0.349655839,0.650630422,0.031311359,0.001070775,8.51E-05,0.014088414,0.001246441,98.06898718
NZE,2035,Indium,Other low emissions power generation,12.86427034,3.925610733,0.000173371,5.29E-05,2.39E-11,1.341164321,41.07610982,2.373855406,0.004053066,2.89E-06,0.000487037,0.000170953,0.000140659,2.01E-08,2.63E-07,4.240303703,5.688067567,4.597074866,0.499014931,9.06E-06,1.81E-05,0.184978792,1.15E-09,5.08E-05,4.164792357,4.21E-07,8.37038281,0.330760354,0.660519187,0.026762362,0.001002359,8.44E-05,0.013704573,0.00116367,90.362455
NZE,2040,Indium,Other low emissions power generation,11.78094384,3.597947953,0.000158771,4.85E-05,2.41E-11,1.330775487,40.99715597,2.303612797,0.004403717,2.89E-06,0.00048698,0.000171012,0.000140684,1.45E-08,1.90E-07,5.07383847,5.66295308,4.204440967,0.45639605,8.75E-06,1.84E-05,0.184813103,1.20E-09,5.04E-05,4.138207511,4.18E-07,8.322010124,0.319405426,0.672366399,0.024172203,0.000962323,8.39E-05,0.013772368,0.001143759,89.08820523
NZE,2045,Indium,Other low emissions power generation,10.89770617,3.331739471,0.000146868,4.49E-05,2.20E-11,1.321454124,40.99259342,2.221059798,0.004619861,2.88E-06,0.000486964,0.000170703,0.000140446,1.06E-08,1.39E-07,5.674708717,5.627185152,3.883527418,0.421561838,8.51E-06,1.88E-05,0.184907095,1.20E-09,5.02E-05,4.124193835,4.17E-07,8.270483744,0.31059778,0.685092749,0.022988991,0.000938955,8.37E-05,0.01389153,0.001127202,87.98927818
NZE,2050,Indium,Other low emissions power generation,10.30438553,3.153105955,0.000138872,4.25E-05,2.02E-11,1.317223408,41.11736333,2.149381346,0.004700224,2.87E-06,0.000486978,0.000170438,0.000140216,8.41E-09,1.10E-07,5.836926832,5.62088373,3.666729704,0.398028675,8.30E-06,1.91E-05,0.185018108,1.21E-09,5.00E-05,4.116236754,4.17E-07,8.239040947,0.303170836,0.696641565,0.022147452,0.000923462,8.39E-05,0.014025867,0.001116281,87.14596135
NZE,2022,Iridium,Hydrogen technologies,104088.2785,32271.86171,1.402794856,0.434926992,4.15E-08,5647417.989,28489.30824,7018.378129,14.8698737,0.002978782,0.030520497,0.101710325,0.03563523,6.93E-05,0.001038501,3375.008874,5691.580356,37224.92091,4040.80022,0.261096019,0.195941855,245.7645319,5.54E-06,55.60746487,4091.704668,0.000389341,12766890.44,9530.075323,7151.877729,70.20768793,1.44855577,0.039509442,17.670241,57.65697437,18657632.17
NZE,2030,Iridium,Hydrogen technologies,73942.49414,23089.58239,0.996520953,0.311177666,8.29E-08,5638712.009,25990.89849,5384.569012,15.13975868,0.002832689,0.029863642,0.098058569,0.036033276,6.56E-05,0.000979644,3789.29721,5699.174415,26309.45181,2855.899557,0.261761427,0.198725249,231.075616,4.91E-06,55.48051464,3161.785975,0.00029988,12744574.12,9554.3532,7253.47161,70.62785953,1.208682212,0.039205786,14.06024836,56.99549166,18570649.21
NZE,2035,Iridium,Hydrogen technologies,57326.78918,18009.24221,0.772591556,0.242710061,8.73E-08,5633660.543,25224.33033,4677.159224,15.87609759,0.002790343,0.029761176,0.097436629,0.036798581,5.28E-05,0.000786071,4862.6106,5687.798888,20295.49831,2203.078662,0.260880069,0.20141267,229.0651358,4.51E-06,55.42043727,2693.391299,0.000256732,12732698.43,9522.179907,7351.562471,62.69312819,1.057520946,0.039379362,12.4408949,56.6429523,18524533.74
NZE,2040,Iridium,Hydrogen technologies,49001.81642,15482.07361,0.660396128,0.208651479,8.77E-08,5630515.385,24908.45586,4407.370855,16.66886119,0.002775188,0.029855004,0.097540052,0.037488687,3.89E-05,0.000577394,6354.365826,5570.251417,17280.14587,1875.768627,0.259679749,0.203241586,229.4458876,5.04E-06,55.38610936,2463.36665,0.000235323,12725484.41,9478.36622,7418.317921,52.97197877,0.95499822,0.039663599,11.62387204,56.46329726,18500551.75
NZE,2045,Iridium,Hydrogen technologies,45743.92965,14493.81242,0.616489678,0.195332711,7.96E-08,5629667.212,24831.19907,4260.639624,17.06603527,0.002767702,0.029998305,0.097622172,0.037667443,2.98E-05,0.00044065,7303.906244,5508.154372,16100.01775,1747.673391,0.258804032,0.204464577,229.6050064,5.14E-06,55.37631334,2345.570018,0.000224124,12723490.55,9446.401558,7462.957069,46.89456298,0.919458123,0.039861547,11.51630335,56.39672281,18492708.02
NZE,2050,Iridium,Hydrogen technologies,44928.37514,14248.52589,0.605498472,0.192026991,7.18E-08,5629652.057,24834.15459,4207.026948,17.25514282,0.002762762,0.030060475,0.097586179,0.037562236,2.41E-05,0.000354859,7744.131722,5501.133889,15803.64852,1715.506705,0.258062556,0.205013319,229.9352747,5.11E-06,55.37473667,2322.58596,0.000221974,12723423.03,9419.33716,7482.986169,42.57583153,0.909616555,0.040200143,11.64197493,56.38101587,18491584.8
NZE,2022,Lanthanum,Other low emissions power generation,7.575891235,2.327563555,0.0001021,3.14E-05,3.29E-12,0.237940703,6.414989661,0.838459048,0.009116048,1.47E-07,6.10E-06,5.31E-06,6.38E-06,5.74E-08,3.24E-07,3.572006508,5.912570602,2.731302286,0.296485264,1.20E-05,9.91E-06,5.969266907,7.84E-10,2.13E-05,0.514648951,5.22E-08,1.848867463,0.43808047,0.361698416,0.002956691,8.58E-05,4.24E-06,0.009681307,0.000177274,39.06163301
NZE,2030,Lanthanum,Other low emissions power generation,6.038582336,1.857634086,8.14E-05,2.50E-05,6.66E-12,0.212536444,6.21306728,0.646289028,0.00911639,1.38E-07,6.06E-06,5.07E-06,6.38E-06,5.73E-08,3.23E-07,3.614710728,5.933339831,2.174913156,0.236087889,1.20E-05,9.94E-06,5.967601409,7.61E-10,1.65E-05,0.466486008,4.73E-08,1.650158535,0.437452596,0.362631005,0.002889467,7.88E-05,4.21E-06,0.009486902,0.000145125,35.83308399
NZE,2035,Lanthanum,Other low emissions power generation,5.618063527,1.73076275,7.57E-05,2.33E-05,6.99E-12,0.206090616,6.191648373,0.612512472,0.009165094,1.37E-07,6.04E-06,5.07E-06,6.40E-06,5.72E-08,3.22E-07,3.750747927,5.929595996,2.022413258,0.219534139,1.20E-05,9.99E-06,5.967373942,7.46E-10,1.56E-05,0.45548094,4.62E-08,1.608158956,0.437625376,0.364769692,0.002582961,7.60E-05,4.22E-06,0.009465808,0.000136844,35.13608999
NZE,2040,Lanthanum,Other low emissions power generation,5.340927962,1.647568324,7.20E-05,2.22E-05,7.00E-12,0.203873147,6.210063999,0.601837459,0.009254549,1.38E-07,6.04E-06,5.13E-06,6.43E-06,5.71E-08,3.21E-07,4.019250953,5.915289245,1.921829986,0.208616344,1.20E-05,1.01E-05,5.967469875,7.73E-10,1.55E-05,0.451376134,4.59E-08,1.598943183,0.438550011,0.368452285,0.002457672,7.46E-05,4.23E-06,0.009485854,0.000132025,34.91534385
NZE,2045,Lanthanum,Other low emissions power generation,5.142887735,1.588124243,6.93E-05,2.14E-05,6.38E-12,0.203805302,6.26456153,0.585106344,0.009295657,1.39E-07,6.04E-06,5.17E-06,6.46E-06,5.71E-08,3.21E-07,4.136851306,5.91321695,1.84967162,0.200783984,1.20E-05,1.02E-05,5.967597564,7.85E-10,1.56E-05,0.449913969,4.58E-08,1.599549028,0.439486471,0.371879026,0.002599054,7.44E-05,4.24E-06,0.009514818,0.000128728,34.73494135
