x,y,country_iso3_code,erml_commodity,concat_figure_notes_text,pole_of_inaccessibility_longitude,erml_sub_commodity,pole_of_inaccessibility_latitude,cgi_commodity_url,yearbook_table_id,quantity,yearbook_table_trans,bgs_commodity_code,units,bgs_statistic_type_trans,bgs_commodity_trans,concat_table_notes_code,year,country_trans,bgs_sub_commodity_trans,concat_table_notes_text,country_iso2_code,erml_group,concat_figure_notes_code
4.362657,50.839724,BEL,Selenium metal,Estimates.,4.362657,,50.839724,http://resource.geosciml.org/classifier/cgi/commodity-code/selenium,166,200,Production of refined selenium,166,tonnes (metric),Production,"selenium, refined",,2021-01-01,Belgium,,,BE,Selenium,*
-119.677633,59.205383999999995,CAN,Selenium metal,Estimates.,-119.677633,,59.205384,http://resource.geosciml.org/classifier/cgi/commodity-code/selenium,166,100,Production of refined selenium,166,tonnes (metric),Production,"selenium, refined",,2021-01-01,Canada,,,CA,Selenium,*
44.931729999999995,40.288596,ARM,Selenium metal,Estimates.,44.931730,,40.288596,http://resource.geosciml.org/classifier/cgi/commodity-code/selenium,166,20,Production of refined selenium,166,tonnes (metric),Production,"selenium, refined",,2021-01-01,Armenia,,,AM,Selenium,*
9.669879,51.08851,DEU,Selenium metal,Estimates.|Includes selenium produced from imported material.,9.669879,,51.088510,http://resource.geosciml.org/classifier/cgi/commodity-code/selenium,166,200,Production of refined selenium,166,tonnes (metric),Production,"selenium, refined",,2021-01-01,Germany,,,DE,Selenium,*|h
21.069122999999998,43.769359,SRB,Selenium metal,Estimates.,21.069123,,43.769359,http://resource.geosciml.org/classifier/cgi/commodity-code/selenium,166,19,Production of refined selenium,166,tonnes (metric),Production,"selenium, refined",,2021-01-01,Serbia,,,RS,Selenium,*
94.13658799999999,63.462201,RUS,Selenium metal,Estimates.,94.136588,,63.462201,http://resource.geosciml.org/classifier/cgi/commodity-code/selenium,166,194,Production of refined selenium,166,tonnes (metric),Production,"selenium, refined",,2021-01-01,Russia,,,RU,Selenium,*
19.394322,52.124770999999996,POL,Selenium metal,,19.394322,,52.124771,http://resource.geosciml.org/classifier/cgi/commodity-code/selenium,166,66,Production of refined selenium,166,tonnes (metric),Production,"selenium, refined",,2021-01-01,Poland,,,PL,Selenium,
-101.933344,23.629557,MEX,Selenium metal,,-101.933344,,23.629557,http://resource.geosciml.org/classifier/cgi/commodity-code/selenium,166,135,Production of refined selenium,166,tonnes (metric),Production,"selenium, refined",,2021-01-01,Mexico,,,MX,Selenium,
18.043765,65.542091,SWE,Selenium metal,,18.043765,,65.542091,http://resource.geosciml.org/classifier/cgi/commodity-code/selenium,166,5,Production of refined selenium,166,tonnes (metric),Production,"selenium, refined",,2021-01-01,Sweden,,,SE,Selenium,
142.796275,43.46076,JPN,Selenium metal,,142.796275,,43.460760,http://resource.geosciml.org/classifier/cgi/commodity-code/selenium,166,750,Production of refined selenium,166,tonnes (metric),Production,"selenium, refined",,2021-01-01,Japan,,,JP,Selenium,
-97.834383,39.139831,USA,Selenium metal,,-97.834383,,39.139831,http://resource.geosciml.org/classifier/cgi/commodity-code/selenium,166,112,Production of refined selenium,166,tonnes (metric),Production,"selenium, refined",,2021-01-01,USA,,,US,Selenium,
27.679723,63.018750999999995,FIN,Selenium metal,,27.679723,,63.018751,http://resource.geosciml.org/classifier/cgi/commodity-code/selenium,166,100,Production of refined selenium,166,tonnes (metric),Production,"selenium, refined",,2021-01-01,Finland,,,FI,Selenium,
-73.03382599999999,-13.197341,PER,Selenium metal,,-73.033826,,-13.197341,http://resource.geosciml.org/classifier/cgi/commodity-code/selenium,166,36,Production of refined selenium,166,tonnes (metric),Production,"selenium, refined",,2021-01-01,Peru,,,PE,Selenium,
34.022162,-5.686961,TZA,"Copper, smelter",Estimates.,34.022162,,-5.686961,http://resource.geosciml.org/classifier/cgi/commodity-code/copper,41,113000,Smelter production of copper,41,tonnes (metric),Production,"copper, smelter",,2021-01-01,Tanzania,,,TZ,Copper,*
26.300237,-14.98326,ZMB,"Copper, smelter",Including leach cathodes.,26.300237,,-14.983260,http://resource.geosciml.org/classifier/cgi/commodity-code/copper,41,758468,Smelter production of copper,41,tonnes (metric),Production,"copper, smelter",,2021-01-01,Zambia,,,ZM,Copper,a
-49.028009999999995,-12.408957,BRA,"Copper, smelter",Estimates.,-49.028010,,-12.408957,http://resource.geosciml.org/classifier/cgi/commodity-code/copper,41,60000,Smelter production of copper,41,tonnes (metric),Production,"copper, smelter",,2021-01-01,Brazil,,,BR,Copper,*
-73.03382599999999,-13.197341,PER,"Copper, smelter",Estimates.,-73.033826,,-13.197341,http://resource.geosciml.org/classifier/cgi/commodity-code/copper,41,348000,Smelter production of copper,41,tonnes (metric),Production,"copper, smelter",,2021-01-01,Peru,,,PE,Copper,*
105.335928,21.894282,VNM,"Copper, smelter",Estimates.,105.335928,,21.894282,http://resource.geosciml.org/classifier/cgi/commodity-code/copper,41,20000,Smelter production of copper,41,tonnes (metric),Production,"copper, smelter",,2021-01-01,Vietnam,,,VN,Copper,*
-3.562909,40.389544,ESP,"Copper, smelter",Estimates.,-3.562909,,40.389544,http://resource.geosciml.org/classifier/cgi/commodity-code/copper,41,259000,Smelter production of copper,41,tonnes (metric),Production,"copper, smelter",,2021-01-01,Spain,,,ES,Copper,*
18.043765,65.542091,SWE,"Copper, smelter",Estimates.,18.043765,,65.542091,http://resource.geosciml.org/classifier/cgi/commodity-code/copper,41,155000,Smelter production of copper,41,tonnes (metric),Production,"copper, smelter",,2021-01-01,Sweden,,,SE,Copper,*
-97.834383,39.139831,USA,"Copper, smelter",Estimates.,-97.834383,,39.139831,http://resource.geosciml.org/classifier/cgi/commodity-code/copper,41,360000,Smelter production of copper,41,tonnes (metric),Production,"copper, smelter",,2021-01-01,USA,,,US,Copper,*
114.218582,-0.9663149999999999,IDN,"Copper, smelter",,114.218582,,-0.966315,http://resource.geosciml.org/classifier/cgi/commodity-code/copper,41,280400,Smelter production of copper,41,tonnes (metric),Production,"copper, smelter",,2021-01-01,Indonesia,,,ID,Copper,
55.508706,31.955713,IRN,"Copper, smelter",,55.508706,,31.955713,http://resource.geosciml.org/classifier/cgi/commodity-code/copper,41,246800,Smelter production of copper,41,tonnes (metric),Production,"copper, smelter",,2021-01-01,Iran,,,IR,Copper,
69.217179,48.473662,KAZ,"Copper, smelter",,69.217179,,48.473662,http://resource.geosciml.org/classifier/cgi/commodity-code/copper,41,265500,Smelter production of copper,41,tonnes (metric),Production,"copper, smelter",,2021-01-01,Kazakhstan,,,KZ,Copper,
142.796275,43.46076,JPN,"Copper, smelter",,142.796275,,43.460760,http://resource.geosciml.org/classifier/cgi/commodity-code/copper,41,1174957,Smelter production of copper,41,tonnes (metric),Production,"copper, smelter",,2021-01-01,Japan,,,JP,Copper,
121.417908,17.522436,PHL,"Copper, smelter",,121.417908,,17.522436,http://resource.geosciml.org/classifier/cgi/commodity-code/copper,41,220000,Smelter production of copper,41,tonnes (metric),Production,"copper, smelter",,2021-01-01,Philippines,,,PH,Copper,
128.0,36.0,KOR,"Copper, smelter",,128.000000,,36.000000,http://resource.geosciml.org/classifier/cgi/commodity-code/copper,41,689997,Smelter production of copper,41,tonnes (metric),Production,"copper, smelter",,2021-01-01,Korea (Rep. of),,,KR,Copper,
23.840187999999998,42.733269,BGR,"Copper, smelter",,23.840188,,42.733269,http://resource.geosciml.org/classifier/cgi/commodity-code/copper,41,256600,Smelter production of copper,41,tonnes (metric),Production,"copper, smelter",,2021-01-01,Bulgaria,,,BG,Copper,
23.214465999999998,-30.457874999999998,ZAF,"Copper, smelter",,23.214466,,-30.457875,http://resource.geosciml.org/classifier/cgi/commodity-code/copper,41,0,Smelter production of copper,41,tonnes (metric),Production,"copper, smelter",,2021-01-01,South Africa,,,ZA,Copper,
-101.933344,23.629557,MEX,"Copper, smelter",,-101.933344,,23.629557,http://resource.geosciml.org/classifier/cgi/commodity-code/copper,41,287406,Smelter production of copper,41,tonnes (metric),Production,"copper, smelter",,2021-01-01,Mexico,,,MX,Copper,
-14.187285999999999,13.442496,GMB,Zirconium minerals,Estimates.,-14.187286,,13.442496,http://resource.geosciml.org/classifier/cgi/commodity-code/zirconium,157,0,Production of zirconium minerals,157,tonnes (metric),Production,zirconium minerals,,2021-01-01,Gambia,,,GM,Zirconium,*
46.863413,-18.771091,MDG,Zirconium minerals,Exports.,46.863413,,-18.771091,http://resource.geosciml.org/classifier/cgi/commodity-code/zirconium,157,23100,Production of zirconium minerals,157,tonnes (metric),Production,zirconium minerals,,2021-01-01,Madagascar,,,MG,Zirconium,e
8.075654,9.676734,NGA,Zirconium minerals,Estimates.,8.075654,,9.676734,http://resource.geosciml.org/classifier/cgi/commodity-code/zirconium,157,500,Production of zirconium minerals,157,tonnes (metric),Production,zirconium minerals,,2021-01-01,Nigeria,,,NG,Zirconium,*
-49.028009999999995,-12.408957,BRA,Zirconium minerals,Including caldasite rock containing zircon and baddeleyite.,-49.028010,,-12.408957,http://resource.geosciml.org/classifier/cgi/commodity-code/zirconium,157,43,Production of zirconium minerals,157,tonnes (metric),Production,zirconium minerals,,2021-01-01,Brazil,,,BR,Zirconium,a
109.537431,32.216659,CHN,Zirconium minerals,Estimates.,109.537431,,32.216659,http://resource.geosciml.org/classifier/cgi/commodity-code/zirconium,157,35000,Production of zirconium minerals,157,tonnes (metric),Production,zirconium minerals,,2021-01-01,China,,,CN,Zirconium,*
79.282538,22.642556,IND,Zirconium minerals,Estimates.|Years ending 31 March following that stated.,79.282538,,22.642556,http://resource.geosciml.org/classifier/cgi/commodity-code/zirconium,157,10000,Production of zirconium minerals,157,tonnes (metric),Production,zirconium minerals,,2021-01-01,India,,,IN,Zirconium,*|f
114.218582,-0.9663149999999999,IDN,Zirconium minerals,"Estimates.|Conservative BGS estimates, based on exports.",114.218582,,-0.966315,http://resource.geosciml.org/classifier/cgi/commodity-code/zirconium,157,54000,Production of zirconium minerals,157,tonnes (metric),Production,zirconium minerals,,2021-01-01,Indonesia,,,ID,Zirconium,*|d
105.335928,21.894282,VNM,Zirconium minerals,Estimates.,105.335928,,21.894282,http://resource.geosciml.org/classifier/cgi/commodity-code/zirconium,157,30000,Production of zirconium minerals,157,tonnes (metric),Production,zirconium minerals,,2021-01-01,Vietnam,,,VN,Zirconium,*
132.72135600000001,-23.137734,AUS,Zirconium minerals,Years ended 30 June of that stated.,132.721356,,-23.137734,http://resource.geosciml.org/classifier/cgi/commodity-code/zirconium,157,427565,Production of zirconium minerals,157,tonnes (metric),Production,zirconium minerals,,2021-01-01,Australia,,,AU,Zirconium,i
31.971487999999997,49.685680999999995,UKR,Zirconium minerals,Estimates.,31.971488,,49.685681,http://resource.geosciml.org/classifier/cgi/commodity-code/zirconium,157,22000,Production of zirconium minerals,157,tonnes (metric),Production,zirconium minerals,,2021-01-01,Ukraine,,,UA,Zirconium,*
-97.834383,39.139831,USA,Zirconium minerals,Estimates.,-97.834383,,39.139831,http://resource.geosciml.org/classifier/cgi/commodity-code/zirconium,157,20000,Production of zirconium minerals,157,tonnes (metric),Production,zirconium minerals,,2021-01-01,USA,,,US,Zirconium,*
94.13658799999999,63.462201,RUS,Zirconium minerals,Estimates.|Baddeleyite concentrate.,94.136588,,63.462201,http://resource.geosciml.org/classifier/cgi/commodity-code/zirconium,157,5500,Production of zirconium minerals,157,tonnes (metric),Production,zirconium minerals,,2021-01-01,Russia,,,RU,Zirconium,*|c
-14.794929,15.046717999999998,SEN,Zirconium minerals,,-14.794929,,15.046718,http://resource.geosciml.org/classifier/cgi/commodity-code/zirconium,157,64000,Production of zirconium minerals,157,tonnes (metric),Production,zirconium minerals,,2021-01-01,Senegal,,,SN,Zirconium,
37.821487999999995,0.551546,KEN,Zirconium minerals,,37.821488,,0.551546,http://resource.geosciml.org/classifier/cgi/commodity-code/zirconium,157,25928,Production of zirconium minerals,157,tonnes (metric),Production,zirconium minerals,,2021-01-01,Kenya,,,KE,Zirconium,
23.214465999999998,-30.457874999999998,ZAF,Zirconium minerals,,23.214466,,-30.457875,http://resource.geosciml.org/classifier/cgi/commodity-code/zirconium,157,320000,Production of zirconium minerals,157,tonnes (metric),Production,zirconium minerals,,2021-01-01,South Africa,,,ZA,Zirconium,
-11.787341999999999,8.571909999999999,SLE,Zirconium minerals,,-11.787342,,8.571910,http://resource.geosciml.org/classifier/cgi/commodity-code/zirconium,157,4100,Production of zirconium minerals,157,tonnes (metric),Production,zirconium minerals,,2021-01-01,Sierra Leone,,,SL,Zirconium,
38.369268,8.782801,ETH,,Estimates.|Years ended 7 July of that stated.,38.369268,,8.782801,,137,12,Production of tantalum and niobium minerals,137,tonnes (metric),Production,tantalum and niobium minerals,,2021-01-01,Ethiopia,Tantalum & Niobium (Nb content),,ET,,*|p
94.13658799999999,63.462201,RUS,,,94.136588,,63.462201,,137,454,Production of tantalum and niobium minerals,137,tonnes (metric),Production,tantalum and niobium minerals,,2021-01-01,Russia,Tantalum & Niobium (Nb content),,RU,,
-64.684753,-16.706875999999998,BOL,,Estimates.,-64.684753,,-16.706876,,137,1,Production of tantalum and niobium minerals,137,tonnes (metric),Production,tantalum and niobium minerals,,2021-01-01,Bolivia,Tantalite -Ta content,,BO,,*
38.189454999999995,-13.567587,MOZ,,,38.189455,,-13.567587,,137,88,Production of tantalum and niobium minerals,137,tonnes (metric),Production,tantalum and niobium minerals,,2021-01-01,Mozambique,Tantalite -Ta content,,MZ,,
-49.028009999999995,-12.408957,BRA,,,-49.028010,,-12.408957,,137,101,Production of tantalum and niobium minerals,137,tonnes (metric),Production,tantalum and niobium minerals,,2021-01-01,Brazil,Tantalite -Ta content,,BR,,
132.72135600000001,-23.137734,AUS,,,132.721356,,-23.137734,,137,102,Production of tantalum and niobium minerals,137,tonnes (metric),Production,tantalum and niobium minerals,,2021-01-01,Australia,Tantalite -Ta content,,AU,,
8.075654,9.676734,NGA,,,8.075654,,9.676734,,137,22,Production of tantalum and niobium minerals,137,tonnes (metric),Production,tantalum and niobium minerals,,2021-01-01,Nigeria,Tantalite -Ta content,,NG,,
55.508706,31.955713,IRN,"Antimony (mine production, metal production)",Estimates.|Years ended 31 March following that stated.,55.508706,Ores and concentrates (metal content),31.955713,http://resource.geosciml.org/classifier/cgi/commodity-code/antimony,6,5000,Mine production of antimony,6,tonnes (metal content),Production,"antimony, mine",,2021-01-01,Iran,,,IR,Antimony,*|j
71.28184499999999,30.792002999999998,PAK,"Antimony (mine production, metal production)",Years ended 30 June of that stated.,71.281845,Ores and concentrates (metal content),30.792003,http://resource.geosciml.org/classifier/cgi/commodity-code/antimony,6,63,Mine production of antimony,6,tonnes (metal content),Production,"antimony, mine",,2021-01-01,Pakistan,,,PK,Antimony,c
69.217179,48.473662,KAZ,"Antimony (mine production, metal production)",Estimates.,69.217179,Ores and concentrates (metal content),48.473662,http://resource.geosciml.org/classifier/cgi/commodity-code/antimony,6,20,Mine production of antimony,6,tonnes (metal content),Production,"antimony, mine",,2021-01-01,Kazakhstan,,,KZ,Antimony,*
72.249192,38.314141,TJK,"Antimony (mine production, metal production)",Estimates.,72.249192,Ores and concentrates (metal content),38.314141,http://resource.geosciml.org/classifier/cgi/commodity-code/antimony,6,24000,Mine production of antimony,6,tonnes (metal content),Production,"antimony, mine",,2021-01-01,Tajikistan,,,TJ,Antimony,*
94.13658799999999,63.462201,RUS,"Antimony (mine production, metal production)",Estimates.,94.136588,Ores and concentrates (metal content),63.462201,http://resource.geosciml.org/classifier/cgi/commodity-code/antimony,6,9000,Mine production of antimony,6,tonnes (metal content),Production,"antimony, mine",,2021-01-01,Russia,,,RU,Antimony,*
96.111983,21.798486,MMR,"Antimony (mine production, metal production)",Estimates.,96.111983,Ores and concentrates (metal content),21.798486,http://resource.geosciml.org/classifier/cgi/commodity-code/antimony,6,2300,Mine production of antimony,6,tonnes (metal content),Production,"antimony, mine",,2021-01-01,Myanmar,,,MM,Antimony,*
74.82593399999999,41.734527,KGZ,"Antimony (mine production, metal production)",Estimates.,74.825934,Ores and concentrates (metal content),41.734527,http://resource.geosciml.org/classifier/cgi/commodity-code/antimony,6,0,Mine production of antimony,6,tonnes (metal content),Production,"antimony, mine",,2021-01-01,Kyrgyzstan,,,KG,Antimony,*
-86.625162,14.818427999999999,HND,"Antimony (mine production, metal production)",,-86.625162,Ores and concentrates (metal content),14.818428,http://resource.geosciml.org/classifier/cgi/commodity-code/antimony,6,120,Mine production of antimony,6,tonnes (metal content),Production,"antimony, mine",,2021-01-01,Honduras,,,HN,Antimony,
132.72135600000001,-23.137734,AUS,"Antimony (mine production, metal production)",,132.721356,Ores and concentrates (metal content),-23.137734,http://resource.geosciml.org/classifier/cgi/commodity-code/antimony,6,3380,Mine production of antimony,6,tonnes (metal content),Production,"antimony, mine",,2021-01-01,Australia,,,AU,Antimony,
-101.933344,23.629557,MEX,"Antimony (mine production, metal production)",,-101.933344,Ores and concentrates (metal content),23.629557,http://resource.geosciml.org/classifier/cgi/commodity-code/antimony,6,413,Mine production of antimony,6,tonnes (metal content),Production,"antimony, mine",,2021-01-01,Mexico,,,MX,Antimony,
-90.736761,15.240898,GTM,"Antimony (mine production, metal production)",,-90.736761,Ores and concentrates (metal content),15.240898,http://resource.geosciml.org/classifier/cgi/commodity-code/antimony,6,0,Mine production of antimony,6,tonnes (metal content),Production,"antimony, mine",,2021-01-01,Guatemala,,,GT,Antimony,
-119.677633,59.205383999999995,CAN,"Antimony (mine production, metal production)",,-119.677633,Ores and concentrates (metal content),59.205384,http://resource.geosciml.org/classifier/cgi/commodity-code/antimony,6,2,Mine production of antimony,6,tonnes (metal content),Production,"antimony, mine",,2021-01-01,Canada,,,CA,Antimony,
105.335928,21.894282,VNM,"Antimony (mine production, metal production)",,105.335928,Ores and concentrates (metal content),21.894282,http://resource.geosciml.org/classifier/cgi/commodity-code/antimony,6,268,Mine production of antimony,6,tonnes (metal content),Production,"antimony, mine",,2021-01-01,Vietnam,,,VN,Antimony,
102.461851,19.117967999999998,LAO,"Antimony (mine production, metal production)",,102.461851,Ores and concentrates (metal content),19.117968,http://resource.geosciml.org/classifier/cgi/commodity-code/antimony,6,242,Mine production of antimony,6,tonnes (metal content),Production,"antimony, mine",,2021-01-01,Laos,,,LA,Antimony,
-64.684753,-16.706875999999998,BOL,"Antimony (mine production, metal production)",,-64.684753,Ores and concentrates (metal content),-16.706876,http://resource.geosciml.org/classifier/cgi/commodity-code/antimony,6,3093,Mine production of antimony,6,tonnes (metal content),Production,"antimony, mine",,2021-01-01,Bolivia,,,BO,Antimony,
33.526313,39.351717,TUR,"Antimony (mine production, metal production)",,33.526313,Ores and concentrates (metal content),39.351717,http://resource.geosciml.org/classifier/cgi/commodity-code/antimony,6,4210,Mine production of antimony,6,tonnes (metal content),Production,"antimony, mine",,2021-01-01,Turkey,,,TR,Antimony,
109.537431,32.216659,CHN,"Antimony (mine production, metal production)",,109.537431,Ores and concentrates (metal content),32.216659,http://resource.geosciml.org/classifier/cgi/commodity-code/antimony,6,42622,Mine production of antimony,6,tonnes (metal content),Production,"antimony, mine",,2021-01-01,China,,,CN,Antimony,
15.556000000000001,-1.44,COD,"Zinc (mine production, metal content)",Estimates.,15.556000,Ores and concentrates (metal content),-1.440000,http://resource.geosciml.org/classifier/cgi/commodity-code/zinc,153,2600,Mine production of zinc,153,tonnes (metal content),Production,"zinc, mine",,2021-01-01,Congo,,,CG,Zinc,*
8.075654,9.676734,NGA,"Zinc (mine production, metal content)",Estimates.,8.075654,Ores and concentrates (metal content),9.676734,http://resource.geosciml.org/classifier/cgi/commodity-code/zinc,153,32200,Mine production of zinc,153,tonnes (metal content),Production,"zinc, mine",,2021-01-01,Nigeria,,,NG,Zinc,*
-80.718912,22.366246999999998,CUB,"Zinc (mine production, metal content)",Estimates.,-80.718912,Ores and concentrates (metal content),22.366247,http://resource.geosciml.org/classifier/cgi/commodity-code/zinc,153,45000,Mine production of zinc,153,tonnes (metal content),Production,"zinc, mine",,2021-01-01,Cuba,,,CU,Zinc,*
-86.625162,14.818427999999999,HND,"Zinc (mine production, metal content)",Estimates.,-86.625162,Ores and concentrates (metal content),14.818428,http://resource.geosciml.org/classifier/cgi/commodity-code/zinc,153,32000,Mine production of zinc,153,tonnes (metal content),Production,"zinc, mine",,2021-01-01,Honduras,,,HN,Zinc,*
79.282538,22.642556,IND,"Zinc (mine production, metal content)",Years ended 31 March following that stated.,79.282538,Ores and concentrates (metal content),22.642556,http://resource.geosciml.org/classifier/cgi/commodity-code/zinc,153,1532044,Mine production of zinc,153,tonnes (metal content),Production,"zinc, mine",,2021-01-01,India,,,IN,Zinc,b
114.218582,-0.9663149999999999,IDN,"Zinc (mine production, metal content)",Estimates.,114.218582,Ores and concentrates (metal content),-0.966315,http://resource.geosciml.org/classifier/cgi/commodity-code/zinc,153,15151,Mine production of zinc,153,tonnes (metal content),Production,"zinc, mine",,2021-01-01,Indonesia,,,ID,Zinc,*
55.508706,31.955713,IRN,"Zinc (mine production, metal content)",Estimates.,55.508706,Ores and concentrates (metal content),31.955713,http://resource.geosciml.org/classifier/cgi/commodity-code/zinc,153,150000,Mine production of zinc,153,tonnes (metal content),Production,"zinc, mine",,2021-01-01,Iran,,,IR,Zinc,*
102.461851,19.117967999999998,LAO,"Zinc (mine production, metal content)",Estimates.,102.461851,Ores and concentrates (metal content),19.117968,http://resource.geosciml.org/classifier/cgi/commodity-code/zinc,153,5400,Mine production of zinc,153,tonnes (metal content),Production,"zinc, mine",,2021-01-01,Laos,,,LA,Zinc,*
105.335928,21.894282,VNM,"Zinc (mine production, metal content)",Estimates.,105.335928,Ores and concentrates (metal content),21.894282,http://resource.geosciml.org/classifier/cgi/commodity-code/zinc,153,12000,Mine production of zinc,153,tonnes (metal content),Production,"zinc, mine",,2021-01-01,Vietnam,,,VN,Zinc,*
24.972941,45.853463999999995,ROU,"Zinc (mine production, metal content)",Estimates.,24.972941,Ores and concentrates (metal content),45.853464,http://resource.geosciml.org/classifier/cgi/commodity-code/zinc,153,2500,Mine production of zinc,153,tonnes (metal content),Production,"zinc, mine",,2021-01-01,Romania,,,RO,Zinc,*
127.0,40.0,PRK,"Zinc (mine production, metal content)",Estimates.,127.000000,Ores and concentrates (metal content),40.000000,http://resource.geosciml.org/classifier/cgi/commodity-code/zinc,153,28000,Mine production of zinc,153,tonnes (metal content),Production,"zinc, mine",,2021-01-01,"Korea, Dem. P.R. of",,,KP,Zinc,*
96.111983,21.798486,MMR,"Zinc (mine production, metal content)",Years ending 30 September of that stated.,96.111983,Ores and concentrates (metal content),21.798486,http://resource.geosciml.org/classifier/cgi/commodity-code/zinc,153,9800,Mine production of zinc,153,tonnes (metal content),Production,"zinc, mine",,2021-01-01,Myanmar,,,MM,Zinc,g
72.249192,38.314141,TJK,"Zinc (mine production, metal content)",,72.249192,Ores and concentrates (metal content),38.314141,http://resource.geosciml.org/classifier/cgi/commodity-code/zinc,153,70573,Mine production of zinc,153,tonnes (metal content),Production,"zinc, mine",,2021-01-01,Tajikistan,,,TJ,Zinc,
22.009674999999998,39.740648,GRC,"Zinc (mine production, metal content)",,22.009675,Ores and concentrates (metal content),39.740648,http://resource.geosciml.org/classifier/cgi/commodity-code/zinc,153,22598,Mine production of zinc,153,tonnes (metal content),Production,"zinc, mine",,2021-01-01,Greece,,,GR,Zinc,
-73.03382599999999,-13.197341,PER,"Zinc (mine production, metal content)",,-73.033826,Ores and concentrates (metal content),-13.197341,http://resource.geosciml.org/classifier/cgi/commodity-code/zinc,153,1533135,Mine production of zinc,153,tonnes (metal content),Production,"zinc, mine",,2021-01-01,Peru,,,PE,Zinc,
128.0,36.0,KOR,"Zinc (mine production, metal content)",,128.000000,Ores and concentrates (metal content),36.000000,http://resource.geosciml.org/classifier/cgi/commodity-code/zinc,153,4371,Mine production of zinc,153,tonnes (metal content),Production,"zinc, mine",,2021-01-01,Korea (Rep. of),,,KR,Zinc,
-64.247496,-31.841561,ARG,"Zinc (mine production, metal content)",,-64.247496,Ores and concentrates (metal content),-31.841561,http://resource.geosciml.org/classifier/cgi/commodity-code/zinc,153,6187,Mine production of zinc,153,tonnes (metal content),Production,"zinc, mine",,2021-01-01,Argentina,,,AR,Zinc,
105.527762,46.198899,MNG,"Zinc (mine production, metal content)",,105.527762,Ores and concentrates (metal content),46.198899,http://resource.geosciml.org/classifier/cgi/commodity-code/zinc,153,37600,Mine production of zinc,153,tonnes (metal content),Production,"zinc, mine",,2021-01-01,Mongolia,,,MN,Zinc,
69.217179,48.473662,KAZ,"Zinc (mine production, metal content)",,69.217179,Ores and concentrates (metal content),48.473662,http://resource.geosciml.org/classifier/cgi/commodity-code/zinc,153,318400,Mine production of zinc,153,tonnes (metal content),Production,"zinc, mine",,2021-01-01,Kazakhstan,,,KZ,Zinc,
23.840187999999998,42.733269,BGR,"Zinc (mine production, metal content)",,23.840188,Ores and concentrates (metal content),42.733269,http://resource.geosciml.org/classifier/cgi/commodity-code/zinc,153,14556,Mine production of zinc,153,tonnes (metal content),Production,"zinc, mine",,2021-01-01,Bulgaria,,,BG,Zinc,
18.043765,65.542091,SWE,"Zinc (mine production, metal content)",,18.043765,Ores and concentrates (metal content),65.542091,http://resource.geosciml.org/classifier/cgi/commodity-code/zinc,153,236416,Mine production of zinc,153,tonnes (metal content),Production,"zinc, mine",,2021-01-01,Sweden,,,SE,Zinc,
19.394322,52.124770999999996,POL,"Zinc (mine production, metal content)",,19.394322,Ores and concentrates (metal content),52.124771,http://resource.geosciml.org/classifier/cgi/commodity-code/zinc,153,40388,Mine production of zinc,153,tonnes (metal content),Production,"zinc, mine",,2021-01-01,Poland,,,PL,Zinc,
71.28184499999999,30.792002999999998,PAK,"Zinc (mine production, metal content)",,71.281845,Ores and concentrates (metal content),30.792003,http://resource.geosciml.org/classifier/cgi/commodity-code/zinc,153,35391,Mine production of zinc,153,tonnes (metal content),Production,"zinc, mine",,2021-01-01,Pakistan,,,PK,Zinc,
20.873742999999997,42.572883,1A0,"Zinc (mine production, metal content)",,20.873743,Ores and concentrates (metal content),42.572883,http://resource.geosciml.org/classifier/cgi/commodity-code/zinc,153,4513,Mine production of zinc,153,tonnes (metal content),Production,"zinc, mine",,2021-01-01,Kosovo,,,XK,Zinc,
33.526313,39.351717,TUR,"Zinc (mine production, metal content)",,33.526313,Ores and concentrates (metal content),39.351717,http://resource.geosciml.org/classifier/cgi/commodity-code/zinc,153,180600,Mine production of zinc,153,tonnes (metal content),Production,"zinc, mine",,2021-01-01,Turkey,,,TR,Zinc,
-64.684753,-16.706875999999998,BOL,"Zinc (mine production, metal content)",,-64.684753,Ores and concentrates (metal content),-16.706876,http://resource.geosciml.org/classifier/cgi/commodity-code/zinc,153,499536,Mine production of zinc,153,tonnes (metal content),Production,"zinc, mine",,2021-01-01,Bolivia,,,BO,Zinc,
21.069122999999998,43.769359,SRB,"Zinc (mine production, metal content)",,21.069123,Ores and concentrates (metal content),43.769359,http://resource.geosciml.org/classifier/cgi/commodity-code/zinc,153,6400,Mine production of zinc,153,tonnes (metal content),Production,"zinc, mine",,2021-01-01,Serbia,,,RS,Zinc,
38.540448999999995,15.888024999999999,ERI,"Zinc (mine production, metal content)",,38.540449,Ores and concentrates (metal content),15.888025,http://resource.geosciml.org/classifier/cgi/commodity-code/zinc,153,129641,Mine production of zinc,153,tonnes (metal content),Production,"zinc, mine",,2021-01-01,Eritrea,,,ER,Zinc,
16.971256999999998,-20.703654,NAM,"Zinc (mine production, metal content)",,16.971257,Ores and concentrates (metal content),-20.703654,http://resource.geosciml.org/classifier/cgi/commodity-code/zinc,153,83362,Mine production of zinc,153,tonnes (metal content),Production,"zinc, mine",,2021-01-01,Namibia,,,NA,Zinc,
